device_id,temperature,humidity,battery,measured_at
office-occupancy-sensor-001,20.7,24.39,100.0,2015-02-03T08:12:59
office-occupancy-sensor-001,20.7,24.39,100.0,2015-02-03T08:13:59
office-occupancy-sensor-001,20.736,24.39,100.0,2015-02-03T08:15:00
office-occupancy-sensor-001,20.73,24.39,100.0,2015-02-03T08:16:00
office-occupancy-sensor-001,20.7,24.5,100.0,2015-02-03T08:17:00
office-occupancy-sensor-001,20.754,24.5,100.0,2015-02-03T08:18:00
office-occupancy-sensor-001,20.79,24.5,100.0,2015-02-03T08:19:00
office-occupancy-sensor-001,20.772,24.52,100.0,2015-02-03T08:19:59
office-occupancy-sensor-001,20.768,24.6,100.0,2015-02-03T08:21:00
office-occupancy-sensor-001,20.754,24.66,100.0,2015-02-03T08:22:00
office-occupancy-sensor-001,20.772,24.7,100.0,2015-02-03T08:23:00
office-occupancy-sensor-001,20.79,24.7,100.0,2015-02-03T08:23:59
office-occupancy-sensor-001,20.79,24.7,100.0,2015-02-03T08:25:00
office-occupancy-sensor-001,20.79,24.736,100.0,2015-02-03T08:25:59
office-occupancy-sensor-001,20.79,24.79,100.0,2015-02-03T08:26:59
office-occupancy-sensor-001,20.775,24.79,100.0,2015-02-03T08:28:00
office-occupancy-sensor-001,20.79,24.79,100.0,2015-02-03T08:29:00
office-occupancy-sensor-001,20.79,24.79,100.0,2015-02-03T08:30:00
office-occupancy-sensor-001,20.79,24.79,100.0,2015-02-03T08:31:00
office-occupancy-sensor-001,20.79,24.79,100.0,2015-02-03T08:31:59
office-occupancy-sensor-001,20.79,24.79,100.0,2015-02-03T08:32:59
office-occupancy-sensor-001,20.79,24.79,100.0,2015-02-03T08:34:00
office-occupancy-sensor-001,20.79,24.79,100.0,2015-02-03T08:35:00
office-occupancy-sensor-001,20.79,24.79,100.0,2015-02-03T08:36:00
office-occupancy-sensor-001,20.79,24.79,100.0,2015-02-03T08:37:00
office-occupancy-sensor-001,20.815,24.815,100.0,2015-02-03T08:38:00
office-occupancy-sensor-001,20.79,24.79,100.0,2015-02-03T08:38:59
office-occupancy-sensor-001,20.84,24.84,100.0,2015-02-03T08:39:59
office-occupancy-sensor-001,20.79,24.79,100.0,2015-02-03T08:41:00
office-occupancy-sensor-001,20.89,24.89,100.0,2015-02-03T08:42:00
office-occupancy-sensor-001,20.83,24.83,100.0,2015-02-03T08:43:00
office-occupancy-sensor-001,20.87,24.87,100.0,2015-02-03T08:44:00
office-occupancy-sensor-001,20.89,24.873,100.0,2015-02-03T08:44:59
office-occupancy-sensor-001,20.89,24.89,100.0,2015-02-03T08:45:59
office-occupancy-sensor-001,20.873,24.84,100.0,2015-02-03T08:47:00
office-occupancy-sensor-001,20.873,24.775,100.0,2015-02-03T08:48:00
office-occupancy-sensor-001,20.89,24.84,100.0,2015-02-03T08:49:00
office-occupancy-sensor-001,20.89,24.857,100.0,2015-02-03T08:50:00
office-occupancy-sensor-001,20.89,24.823,100.0,2015-02-03T08:51:00
office-occupancy-sensor-001,20.89,24.79,100.0,2015-02-03T08:51:59
office-occupancy-sensor-001,20.927,24.79,100.0,2015-02-03T08:53:00
office-occupancy-sensor-001,20.89,24.85,100.0,2015-02-03T08:54:00
office-occupancy-sensor-001,20.89,24.89,100.0,2015-02-03T08:55:00
office-occupancy-sensor-001,20.89,24.945,100.0,2015-02-03T08:55:59
office-occupancy-sensor-001,20.89,24.918,100.0,2015-02-03T08:57:00
office-occupancy-sensor-001,20.89,24.978,100.0,2015-02-03T08:57:59
office-occupancy-sensor-001,20.89,25.0,100.0,2015-02-03T08:58:59
office-occupancy-sensor-001,20.89,25.0,100.0,2015-02-03T09:00:00
office-occupancy-sensor-001,20.89,25.0,100.0,2015-02-03T09:01:00
office-occupancy-sensor-001,20.918,25.0,100.0,2015-02-03T09:02:00
office-occupancy-sensor-001,20.978,25.0,100.0,2015-02-03T09:03:00
office-occupancy-sensor-001,21.0,24.963,100.0,2015-02-03T09:04:00
office-occupancy-sensor-001,21.0,24.912,100.0,2015-02-03T09:04:59
office-occupancy-sensor-001,21.025,24.89,100.0,2015-02-03T09:06:00
office-occupancy-sensor-001,21.075,24.89,100.0,2015-02-03T09:07:00
office-occupancy-sensor-001,21.1,24.89,100.0,2015-02-03T09:08:00
office-occupancy-sensor-001,21.1,24.89,100.0,2015-02-03T09:08:59
office-occupancy-sensor-001,21.133,24.823,100.0,2015-02-03T09:10:00
office-occupancy-sensor-001,21.167,24.858,100.0,2015-02-03T09:10:59
office-occupancy-sensor-001,21.2,25.163,100.0,2015-02-03T09:11:59
office-occupancy-sensor-001,21.175,25.04,100.0,2015-02-03T09:13:00
office-occupancy-sensor-001,21.15,24.918,100.0,2015-02-03T09:14:00
office-occupancy-sensor-001,21.183,25.198,100.0,2015-02-03T09:15:00
office-occupancy-sensor-001,21.2,25.34,100.0,2015-02-03T09:16:00
office-occupancy-sensor-001,21.2,25.392,100.0,2015-02-03T09:16:59
office-occupancy-sensor-001,21.23,25.445,100.0,2015-02-03T09:17:59
office-occupancy-sensor-001,21.254,25.578,100.0,2015-02-03T09:19:00
office-occupancy-sensor-001,21.2,25.763,100.0,2015-02-03T09:20:00
office-occupancy-sensor-001,21.2,25.89,100.0,2015-02-03T09:21:00
office-occupancy-sensor-001,21.2,26.05,100.0,2015-02-03T09:22:00
office-occupancy-sensor-001,21.2,26.1,100.0,2015-02-03T09:23:00
office-occupancy-sensor-001,21.2,26.157,100.0,2015-02-03T09:23:59
office-occupancy-sensor-001,21.2,26.245,100.0,2015-02-03T09:24:59
office-occupancy-sensor-001,21.2,26.29,100.0,2015-02-03T09:26:00
office-occupancy-sensor-001,21.218,26.31,100.0,2015-02-03T09:27:00
office-occupancy-sensor-001,21.236,26.412,100.0,2015-02-03T09:28:00
office-occupancy-sensor-001,21.23,26.498,100.0,2015-02-03T09:29:00
office-occupancy-sensor-001,21.222,26.525,100.0,2015-02-03T09:29:59
office-occupancy-sensor-001,21.245,26.583,100.0,2015-02-03T09:30:59
office-occupancy-sensor-001,21.26,26.567,100.0,2015-02-03T09:32:00
office-occupancy-sensor-001,21.29,26.683,100.0,2015-02-03T09:33:00
office-occupancy-sensor-001,21.29,26.76,100.0,2015-02-03T09:34:00
office-occupancy-sensor-001,21.29,26.79,100.0,2015-02-03T09:35:00
office-occupancy-sensor-001,21.315,26.768,100.0,2015-02-03T09:36:00
office-occupancy-sensor-001,21.307,26.79,100.0,2015-02-03T09:36:59
office-occupancy-sensor-001,21.31,26.79,100.0,2015-02-03T09:38:00
office-occupancy-sensor-001,21.357,26.79,100.0,2015-02-03T09:39:00
office-occupancy-sensor-001,21.31,26.83,100.0,2015-02-03T09:40:00
office-occupancy-sensor-001,21.29,26.89,100.0,2015-02-03T09:40:59
office-occupancy-sensor-001,21.35,26.934,100.0,2015-02-03T09:42:00
office-occupancy-sensor-001,21.34,26.945,100.0,2015-02-03T09:42:59
office-occupancy-sensor-001,21.315,27.0,100.0,2015-02-03T09:43:59
office-occupancy-sensor-001,21.39,27.0,100.0,2015-02-03T09:45:00
office-occupancy-sensor-001,21.39,27.1,100.0,2015-02-03T09:46:00
office-occupancy-sensor-001,21.39,27.08,100.0,2015-02-03T09:47:00
office-occupancy-sensor-001,21.39,27.1,100.0,2015-02-03T09:48:00
office-occupancy-sensor-001,21.418,27.22,100.0,2015-02-03T09:49:00
office-occupancy-sensor-001,21.427,27.23,100.0,2015-02-03T09:49:59
office-occupancy-sensor-001,21.412,27.272,100.0,2015-02-03T09:51:00
office-occupancy-sensor-001,21.456,27.33,100.0,2015-02-03T09:52:00
office-occupancy-sensor-001,21.482,27.357,100.0,2015-02-03T09:53:00
office-occupancy-sensor-001,21.5,27.312,100.0,2015-02-03T09:53:59
office-occupancy-sensor-001,21.5,27.315,100.0,2015-02-03T09:55:00
office-occupancy-sensor-001,21.54,27.718,100.0,2015-02-03T09:55:59
office-occupancy-sensor-001,21.55,27.5,100.0,2015-02-03T09:56:59
office-occupancy-sensor-001,21.6,27.463,100.0,2015-02-03T09:58:00
office-occupancy-sensor-001,21.6,27.463,100.0,2015-02-03T09:59:00
office-occupancy-sensor-001,21.6,27.472,100.0,2015-02-03T10:00:00
office-occupancy-sensor-001,21.6,27.456,100.0,2015-02-03T10:01:00
office-occupancy-sensor-001,21.6,27.5,100.0,2015-02-03T10:01:59
office-occupancy-sensor-001,21.6,27.6,100.0,2015-02-03T10:02:59
office-occupancy-sensor-001,21.6,27.54,100.0,2015-02-03T10:04:00
office-occupancy-sensor-001,21.6,27.525,100.0,2015-02-03T10:05:00
office-occupancy-sensor-001,21.6,27.567,100.0,2015-02-03T10:06:00
office-occupancy-sensor-001,21.625,27.625,100.0,2015-02-03T10:07:00
office-occupancy-sensor-001,21.64,27.716,100.0,2015-02-03T10:08:00
office-occupancy-sensor-001,21.66,27.83,100.0,2015-02-03T10:08:59
office-occupancy-sensor-001,21.683,27.84,100.0,2015-02-03T10:09:59
office-occupancy-sensor-001,21.65,27.84,100.0,2015-02-03T10:11:00
office-occupancy-sensor-001,21.7,27.84,100.0,2015-02-03T10:12:00
office-occupancy-sensor-001,21.7,27.912,100.0,2015-02-03T10:13:00
office-occupancy-sensor-001,21.7,28.072,100.0,2015-02-03T10:14:00
office-occupancy-sensor-001,21.7,27.968,100.0,2015-02-03T10:14:59
office-occupancy-sensor-001,21.7,27.893,100.0,2015-02-03T10:15:59
office-occupancy-sensor-001,21.7,27.945,100.0,2015-02-03T10:17:00
office-occupancy-sensor-001,21.7,27.912,100.0,2015-02-03T10:18:00
office-occupancy-sensor-001,21.7,27.972,100.0,2015-02-03T10:19:00
office-occupancy-sensor-001,21.7,27.918,100.0,2015-02-03T10:20:00
office-occupancy-sensor-001,21.7,27.89,100.0,2015-02-03T10:21:00
office-occupancy-sensor-001,21.7,27.857,100.0,2015-02-03T10:21:59
office-occupancy-sensor-001,21.7,27.934,100.0,2015-02-03T10:23:00
office-occupancy-sensor-001,21.7,28.1,100.0,2015-02-03T10:24:00
office-occupancy-sensor-001,21.7,27.908,100.0,2015-02-03T10:25:00
office-occupancy-sensor-001,21.7,27.962,100.0,2015-02-03T10:25:59
office-occupancy-sensor-001,21.718,27.974,100.0,2015-02-03T10:27:00
office-occupancy-sensor-001,21.7,28.1,100.0,2015-02-03T10:27:59
office-occupancy-sensor-001,21.79,28.067,100.0,2015-02-03T10:28:59
office-occupancy-sensor-001,21.718,28.1,100.0,2015-02-03T10:30:00
office-occupancy-sensor-001,21.76,28.083,100.0,2015-02-03T10:31:00
office-occupancy-sensor-001,21.768,28.125,100.0,2015-02-03T10:32:00
office-occupancy-sensor-001,21.73,28.133,100.0,2015-02-03T10:33:00
office-occupancy-sensor-001,21.775,28.05,100.0,2015-02-03T10:34:00
office-occupancy-sensor-001,21.777,28.086,100.0,2015-02-03T10:34:59
office-occupancy-sensor-001,21.79,28.125,100.0,2015-02-03T10:36:00
office-occupancy-sensor-001,21.79,28.158,100.0,2015-02-03T10:37:00
office-occupancy-sensor-001,21.79,28.26,100.0,2015-02-03T10:38:00
office-occupancy-sensor-001,21.84,28.1,100.0,2015-02-03T10:38:59
office-occupancy-sensor-001,21.823,28.133,100.0,2015-02-03T10:40:00
office-occupancy-sensor-001,21.87,28.252,100.0,2015-02-03T10:40:59
office-occupancy-sensor-001,21.89,28.183,100.0,2015-02-03T10:41:59
office-occupancy-sensor-001,21.89,28.254,100.0,2015-02-03T10:43:00
office-occupancy-sensor-001,21.89,28.29,100.0,2015-02-03T10:44:00
office-occupancy-sensor-001,21.89,28.31,100.0,2015-02-03T10:45:00
office-occupancy-sensor-001,21.89,28.376,100.0,2015-02-03T10:46:00
office-occupancy-sensor-001,21.89,28.39,100.0,2015-02-03T10:46:59
office-occupancy-sensor-001,21.89,28.376,100.0,2015-02-03T10:47:59
office-occupancy-sensor-001,21.89,28.307,100.0,2015-02-03T10:49:00
office-occupancy-sensor-001,21.89,28.315,100.0,2015-02-03T10:50:00
office-occupancy-sensor-001,21.89,28.31,100.0,2015-02-03T10:51:00
office-occupancy-sensor-001,21.89,28.365,100.0,2015-02-03T10:52:00
office-occupancy-sensor-001,21.912,28.37,100.0,2015-02-03T10:53:00
office-occupancy-sensor-001,21.89,28.39,100.0,2015-02-03T10:53:59
office-occupancy-sensor-001,21.89,28.445,100.0,2015-02-03T10:54:59
office-occupancy-sensor-001,21.89,28.445,100.0,2015-02-03T10:56:00
office-occupancy-sensor-001,21.89,28.5,100.0,2015-02-03T10:57:00
office-occupancy-sensor-001,21.89,28.33,100.0,2015-02-03T10:58:00
office-occupancy-sensor-001,21.908,28.308,100.0,2015-02-03T10:59:00
office-occupancy-sensor-001,21.945,28.29,100.0,2015-02-03T10:59:59
office-occupancy-sensor-001,21.934,28.29,100.0,2015-02-03T11:00:59
office-occupancy-sensor-001,22.0,28.29,100.0,2015-02-03T11:02:00
office-occupancy-sensor-001,21.982,28.29,100.0,2015-02-03T11:03:00
office-occupancy-sensor-001,21.945,28.29,100.0,2015-02-03T11:04:00
office-occupancy-sensor-001,21.978,28.29,100.0,2015-02-03T11:05:00
office-occupancy-sensor-001,22.0,28.29,100.0,2015-02-03T11:06:00
office-occupancy-sensor-001,22.0,28.29,100.0,2015-02-03T11:06:59
office-occupancy-sensor-001,22.0,28.2,100.0,2015-02-03T11:08:00
office-occupancy-sensor-001,22.0,28.218,100.0,2015-02-03T11:09:00
office-occupancy-sensor-001,22.0,28.222,100.0,2015-02-03T11:10:00
office-occupancy-sensor-001,22.0,28.268,100.0,2015-02-03T11:10:59
office-occupancy-sensor-001,22.025,28.258,100.0,2015-02-03T11:12:00
office-occupancy-sensor-001,22.06,28.274,100.0,2015-02-03T11:12:59
office-occupancy-sensor-001,22.05,28.34,100.0,2015-02-03T11:13:59
office-occupancy-sensor-001,22.1,28.39,100.0,2015-02-03T11:15:00
office-occupancy-sensor-001,22.08,28.37,100.0,2015-02-03T11:16:00
office-occupancy-sensor-001,22.1,28.39,100.0,2015-02-03T11:17:00
office-occupancy-sensor-001,22.1,28.365,100.0,2015-02-03T11:18:00
office-occupancy-sensor-001,22.06,28.35,100.0,2015-02-03T11:19:00
office-occupancy-sensor-001,22.1,28.39,100.0,2015-02-03T11:19:59
office-occupancy-sensor-001,22.083,28.358,100.0,2015-02-03T11:21:00
office-occupancy-sensor-001,22.1,28.39,100.0,2015-02-03T11:22:00
office-occupancy-sensor-001,22.1,28.357,100.0,2015-02-03T11:23:00
office-occupancy-sensor-001,22.1,28.372,100.0,2015-02-03T11:23:59
office-occupancy-sensor-001,22.1,28.2,100.0,2015-02-03T11:25:00
office-occupancy-sensor-001,22.1,28.2,100.0,2015-02-03T11:25:59
office-occupancy-sensor-001,22.15,28.1,100.0,2015-02-03T11:26:59
office-occupancy-sensor-001,22.1,28.2,100.0,2015-02-03T11:28:00
office-occupancy-sensor-001,22.117,28.067,100.0,2015-02-03T11:29:00
office-occupancy-sensor-001,22.167,28.0,100.0,2015-02-03T11:30:00
office-occupancy-sensor-001,22.18,28.06,100.0,2015-02-03T11:31:00
office-occupancy-sensor-001,22.133,28.0,100.0,2015-02-03T11:31:59
office-occupancy-sensor-001,22.16,27.956,100.0,2015-02-03T11:32:59
office-occupancy-sensor-001,22.2,27.918,100.0,2015-02-03T11:34:00
office-occupancy-sensor-001,22.175,27.945,100.0,2015-02-03T11:35:00
office-occupancy-sensor-001,22.183,27.807,100.0,2015-02-03T11:36:00
office-occupancy-sensor-001,22.2,27.823,100.0,2015-02-03T11:37:00
office-occupancy-sensor-001,22.2,27.79,100.0,2015-02-03T11:38:00
office-occupancy-sensor-001,22.2,27.79,100.0,2015-02-03T11:38:59
office-occupancy-sensor-001,22.2,27.772,100.0,2015-02-03T11:39:59
office-occupancy-sensor-001,22.2,27.722,100.0,2015-02-03T11:41:00
office-occupancy-sensor-001,22.2,27.772,100.0,2015-02-03T11:42:00
office-occupancy-sensor-001,22.2,27.722,100.0,2015-02-03T11:43:00
office-occupancy-sensor-001,22.2,27.7,100.0,2015-02-03T11:44:00
office-occupancy-sensor-001,22.175,27.7,100.0,2015-02-03T11:44:59
office-occupancy-sensor-001,22.2,27.7,100.0,2015-02-03T11:45:59
office-occupancy-sensor-001,22.2,27.7,100.0,2015-02-03T11:47:00
office-occupancy-sensor-001,22.2,27.643,100.0,2015-02-03T11:48:00
office-occupancy-sensor-001,22.2,27.7,100.0,2015-02-03T11:49:00
office-occupancy-sensor-001,22.2,27.6,100.0,2015-02-03T11:50:00
office-occupancy-sensor-001,22.2,27.517,100.0,2015-02-03T11:51:00
office-occupancy-sensor-001,22.2,27.5,100.0,2015-02-03T11:51:59
office-occupancy-sensor-001,22.2,27.54,100.0,2015-02-03T11:53:00
office-occupancy-sensor-001,22.2,27.567,100.0,2015-02-03T11:54:00
office-occupancy-sensor-001,22.2,27.52,100.0,2015-02-03T11:55:00
office-occupancy-sensor-001,22.2,27.58,100.0,2015-02-03T11:55:59
office-occupancy-sensor-001,22.2,27.6,100.0,2015-02-03T11:57:00
office-occupancy-sensor-001,22.2,27.56,100.0,2015-02-03T11:57:59
office-occupancy-sensor-001,22.2,27.5,100.0,2015-02-03T11:58:59
office-occupancy-sensor-001,22.254,27.56,100.0,2015-02-03T12:00:00
office-occupancy-sensor-001,22.222,27.575,100.0,2015-02-03T12:01:00
office-occupancy-sensor-001,22.245,27.583,100.0,2015-02-03T12:02:00
office-occupancy-sensor-001,22.254,27.54,100.0,2015-02-03T12:03:00
office-occupancy-sensor-001,22.29,27.55,100.0,2015-02-03T12:04:00
office-occupancy-sensor-001,22.29,27.5,100.0,2015-02-03T12:04:59
office-occupancy-sensor-001,22.272,27.5,100.0,2015-02-03T12:06:00
office-occupancy-sensor-001,22.29,27.482,100.0,2015-02-03T12:07:00
office-occupancy-sensor-001,22.29,27.5,100.0,2015-02-03T12:08:00
office-occupancy-sensor-001,22.29,27.445,100.0,2015-02-03T12:08:59
office-occupancy-sensor-001,22.29,27.456,100.0,2015-02-03T12:10:00
office-occupancy-sensor-001,22.29,27.37,100.0,2015-02-03T12:10:59
office-occupancy-sensor-001,22.29,27.357,100.0,2015-02-03T12:11:59
office-occupancy-sensor-001,22.307,27.39,100.0,2015-02-03T12:13:00
office-occupancy-sensor-001,22.33,27.37,100.0,2015-02-03T12:14:00
office-occupancy-sensor-001,22.35,27.33,100.0,2015-02-03T12:15:00
office-occupancy-sensor-001,22.39,27.29,100.0,2015-02-03T12:16:00
office-occupancy-sensor-001,22.39,27.29,100.0,2015-02-03T12:16:59
office-occupancy-sensor-001,22.39,27.254,100.0,2015-02-03T12:17:59
office-occupancy-sensor-001,22.39,27.29,100.0,2015-02-03T12:19:00
office-occupancy-sensor-001,22.39,27.268,100.0,2015-02-03T12:20:00
office-occupancy-sensor-001,22.39,27.2,100.0,2015-02-03T12:21:00
office-occupancy-sensor-001,22.39,27.14,100.0,2015-02-03T12:22:00
office-occupancy-sensor-001,22.434,27.04,100.0,2015-02-03T12:23:00
office-occupancy-sensor-001,22.427,27.033,100.0,2015-02-03T12:23:59
office-occupancy-sensor-001,22.427,27.033,100.0,2015-02-03T12:24:59
office-occupancy-sensor-001,22.427,26.982,100.0,2015-02-03T12:26:00
office-occupancy-sensor-001,22.5,27.0,100.0,2015-02-03T12:27:00
office-occupancy-sensor-001,22.5,27.0,100.0,2015-02-03T12:28:00
office-occupancy-sensor-001,22.5,26.963,100.0,2015-02-03T12:29:00
office-occupancy-sensor-001,22.5,26.89,100.0,2015-02-03T12:29:59
office-occupancy-sensor-001,22.58,26.81,100.0,2015-02-03T12:30:59
office-occupancy-sensor-001,22.575,26.79,100.0,2015-02-03T12:32:00
office-occupancy-sensor-001,22.6,26.79,100.0,2015-02-03T12:33:00
office-occupancy-sensor-001,22.6,26.79,100.0,2015-02-03T12:34:00
office-occupancy-sensor-001,22.6,26.722,100.0,2015-02-03T12:35:00
office-occupancy-sensor-001,22.667,26.713,100.0,2015-02-03T12:36:00
office-occupancy-sensor-001,22.675,26.675,100.0,2015-02-03T12:36:59
office-occupancy-sensor-001,22.7,26.7,100.0,2015-02-03T12:38:00
office-occupancy-sensor-001,22.7,26.683,100.0,2015-02-03T12:39:00
office-occupancy-sensor-001,22.722,26.6,100.0,2015-02-03T12:40:00
office-occupancy-sensor-001,22.745,26.6,100.0,2015-02-03T12:40:59
office-occupancy-sensor-001,22.745,26.55,100.0,2015-02-03T12:42:00
office-occupancy-sensor-001,22.79,26.517,100.0,2015-02-03T12:42:59
office-occupancy-sensor-001,22.79,26.6,100.0,2015-02-03T12:43:59
office-occupancy-sensor-001,22.79,26.525,100.0,2015-02-03T12:45:00
office-occupancy-sensor-001,22.84,26.5,100.0,2015-02-03T12:46:00
office-occupancy-sensor-001,22.87,26.456,100.0,2015-02-03T12:47:00
office-occupancy-sensor-001,22.89,26.445,100.0,2015-02-03T12:48:00
office-occupancy-sensor-001,22.89,26.39,100.0,2015-02-03T12:49:00
office-occupancy-sensor-001,22.908,26.39,100.0,2015-02-03T12:49:59
office-occupancy-sensor-001,22.956,26.39,100.0,2015-02-03T12:51:00
office-occupancy-sensor-001,22.963,26.29,100.0,2015-02-03T12:52:00
office-occupancy-sensor-001,23.0,26.29,100.0,2015-02-03T12:53:00
office-occupancy-sensor-001,22.956,26.236,100.0,2015-02-03T12:53:59
office-occupancy-sensor-001,23.0,26.2,100.0,2015-02-03T12:55:00
office-occupancy-sensor-001,23.0,26.2,100.0,2015-02-03T12:55:59
office-occupancy-sensor-001,23.02,26.16,100.0,2015-02-03T12:56:59
office-occupancy-sensor-001,23.025,26.125,100.0,2015-02-03T12:58:00
office-occupancy-sensor-001,23.05,26.083,100.0,2015-02-03T12:59:00
office-occupancy-sensor-001,23.1,26.0,100.0,2015-02-03T13:00:00
office-occupancy-sensor-001,23.1,26.0,100.0,2015-02-03T13:01:00
office-occupancy-sensor-001,23.1,26.0,100.0,2015-02-03T13:01:59
office-occupancy-sensor-001,23.14,26.0,100.0,2015-02-03T13:02:59
office-occupancy-sensor-001,23.18,26.0,100.0,2015-02-03T13:04:00
office-occupancy-sensor-001,23.2,26.0,100.0,2015-02-03T13:05:00
office-occupancy-sensor-001,23.2,26.0,100.0,2015-02-03T13:06:00
office-occupancy-sensor-001,23.2,25.945,100.0,2015-02-03T13:07:00
office-occupancy-sensor-001,23.222,25.918,100.0,2015-02-03T13:08:00
office-occupancy-sensor-001,23.222,25.815,100.0,2015-02-03T13:08:59
office-occupancy-sensor-001,23.26,25.857,100.0,2015-02-03T13:09:59
office-occupancy-sensor-001,23.29,25.978,100.0,2015-02-03T13:11:00
office-occupancy-sensor-001,23.272,25.87,100.0,2015-02-03T13:12:00
office-occupancy-sensor-001,23.29,25.89,100.0,2015-02-03T13:13:00
office-occupancy-sensor-001,23.268,25.865,100.0,2015-02-03T13:14:00
office-occupancy-sensor-001,23.29,25.89,100.0,2015-02-03T13:14:59
office-occupancy-sensor-001,23.245,25.825,100.0,2015-02-03T13:15:59
office-occupancy-sensor-001,23.254,25.85,100.0,2015-02-03T13:17:00
office-occupancy-sensor-001,23.26,25.793,100.0,2015-02-03T13:18:00
office-occupancy-sensor-001,23.272,25.772,100.0,2015-02-03T13:19:00
office-occupancy-sensor-001,23.245,25.715,100.0,2015-02-03T13:20:00
office-occupancy-sensor-001,23.29,25.722,100.0,2015-02-03T13:21:00
office-occupancy-sensor-001,23.245,25.7,100.0,2015-02-03T13:21:59
office-occupancy-sensor-001,23.215,25.683,100.0,2015-02-03T13:23:00
office-occupancy-sensor-001,23.215,25.683,100.0,2015-02-03T13:24:00
office-occupancy-sensor-001,23.2,25.6,100.0,2015-02-03T13:25:00
office-occupancy-sensor-001,23.2,25.6,100.0,2015-02-03T13:25:59
office-occupancy-sensor-001,23.2,25.58,100.0,2015-02-03T13:27:00
office-occupancy-sensor-001,23.2,25.55,100.0,2015-02-03T13:27:59
office-occupancy-sensor-001,23.2,25.55,100.0,2015-02-03T13:28:59
office-occupancy-sensor-001,23.2,25.5,100.0,2015-02-03T13:30:00
office-occupancy-sensor-001,23.2,25.5,100.0,2015-02-03T13:31:00
office-occupancy-sensor-001,23.186,25.529,100.0,2015-02-03T13:32:00
office-occupancy-sensor-001,23.2,25.7,100.0,2015-02-03T13:33:00
office-occupancy-sensor-001,23.2,25.792,100.0,2015-02-03T13:34:00
office-occupancy-sensor-001,23.2,25.65,100.0,2015-02-03T13:34:59
office-occupancy-sensor-001,23.2,25.533,100.0,2015-02-03T13:36:00
office-occupancy-sensor-001,23.2,25.5,100.0,2015-02-03T13:37:00
office-occupancy-sensor-001,23.2,25.517,100.0,2015-02-03T13:38:00
office-occupancy-sensor-001,23.2,25.722,100.0,2015-02-03T13:38:59
office-occupancy-sensor-001,23.2,25.54,100.0,2015-02-03T13:40:00
office-occupancy-sensor-001,23.183,25.517,100.0,2015-02-03T13:40:59
office-occupancy-sensor-001,23.15,25.5,100.0,2015-02-03T13:41:59
office-occupancy-sensor-001,23.2,25.5,100.0,2015-02-03T13:43:00
office-occupancy-sensor-001,23.2,25.5,100.0,2015-02-03T13:44:00
office-occupancy-sensor-001,23.18,25.5,100.0,2015-02-03T13:45:00
office-occupancy-sensor-001,23.2,25.525,100.0,2015-02-03T13:46:00
office-occupancy-sensor-001,23.2,25.58,100.0,2015-02-03T13:46:59
office-occupancy-sensor-001,23.175,25.6,100.0,2015-02-03T13:47:59
office-occupancy-sensor-001,23.183,25.7,100.0,2015-02-03T13:49:00
office-occupancy-sensor-001,23.2,25.68,100.0,2015-02-03T13:50:00
office-occupancy-sensor-001,23.2,25.7,100.0,2015-02-03T13:51:00
office-occupancy-sensor-001,23.218,25.7,100.0,2015-02-03T13:52:00
office-occupancy-sensor-001,23.23,25.715,100.0,2015-02-03T13:53:00
office-occupancy-sensor-001,23.254,25.68,100.0,2015-02-03T13:53:59
office-occupancy-sensor-001,23.268,25.722,100.0,2015-02-03T13:54:59
office-occupancy-sensor-001,23.272,25.772,100.0,2015-02-03T13:56:00
office-occupancy-sensor-001,23.29,25.79,100.0,2015-02-03T13:57:00
office-occupancy-sensor-001,23.29,25.79,100.0,2015-02-03T13:58:00
office-occupancy-sensor-001,23.29,25.79,100.0,2015-02-03T13:59:00
office-occupancy-sensor-001,23.29,25.79,100.0,2015-02-03T13:59:59
office-occupancy-sensor-001,23.29,25.79,100.0,2015-02-03T14:00:59
office-occupancy-sensor-001,23.29,25.79,100.0,2015-02-03T14:02:00
office-occupancy-sensor-001,23.29,25.79,100.0,2015-02-03T14:03:00
office-occupancy-sensor-001,23.29,25.768,100.0,2015-02-03T14:04:00
office-occupancy-sensor-001,23.29,25.754,100.0,2015-02-03T14:05:00
office-occupancy-sensor-001,23.29,25.793,100.0,2015-02-03T14:06:00
office-occupancy-sensor-001,23.29,26.16,100.0,2015-02-03T14:06:59
office-occupancy-sensor-001,23.29,25.89,100.0,2015-02-03T14:08:00
office-occupancy-sensor-001,23.29,25.89,100.0,2015-02-03T14:09:00
office-occupancy-sensor-001,23.29,26.059,100.0,2015-02-03T14:10:00
office-occupancy-sensor-001,23.29,26.228,100.0,2015-02-03T14:10:59
office-occupancy-sensor-001,23.29,26.456,100.0,2015-02-03T14:12:00
office-occupancy-sensor-001,23.29,26.575,100.0,2015-02-03T14:12:59
office-occupancy-sensor-001,23.29,26.62,100.0,2015-02-03T14:13:59
office-occupancy-sensor-001,23.29,26.754,100.0,2015-02-03T14:15:00
office-occupancy-sensor-001,23.29,26.79,100.0,2015-02-03T14:16:00
office-occupancy-sensor-001,23.29,26.87,100.0,2015-02-03T14:17:00
office-occupancy-sensor-001,23.33,26.956,100.0,2015-02-03T14:18:00
office-occupancy-sensor-001,23.29,27.0,100.0,2015-02-03T14:19:00
